Timestamp,HR,HRV,RR,Score,Classification
2026-05-06 16:56:52,60.55,153.50,10.09,100.00,Équilibré
2026-05-06 16:56:53,69.41,155.54,17.35,100.00,Équilibré
2026-05-06 16:56:54,83.74,222.58,15.23,95.00,Équilibré
2026-05-06 16:56:55,47.51,233.67,20.36,85.00,Équilibré
2026-05-06 16:56:56,55.02,218.66,12.23,95.00,Équilibré
2026-05-06 16:56:57,66.81,210.36,11.13,100.00,Équilibré
2026-05-06 16:56:58,66.33,221.92,10.20,100.00,Équilibré
2026-05-06 16:56:59,56.58,245.47,14.14,95.00,Équilibré
2026-05-06 16:56:59,56.98,290.93,13.15,95.00,Équilibré
2026-05-06 16:57:00,57.28,308.97,12.27,95.00,Équilibré
2026-05-06 16:57:01,57.61,309.38,11.52,95.00,Équilibré
2026-05-06 16:57:02,57.95,294.64,10.87,95.00,Équilibré
2026-05-06 16:57:03,58.04,292.96,10.24,95.00,Équilibré
2026-05-06 16:57:04,58.36,289.01,12.97,95.00,Équilibré
2026-05-06 16:57:05,58.52,277.63,12.32,95.00,Équilibré
2026-05-06 16:57:06,58.71,274.80,11.74,95.00,Équilibré
2026-05-06 16:57:07,56.04,282.79,11.21,95.00,Équilibré
2026-05-06 16:57:08,56.31,286.98,10.73,95.00,Équilibré
2026-05-06 16:57:09,56.53,277.09,20.56,95.00,Équilibré
2026-05-06 16:57:10,71.57,272.65,12.34,100.00,Équilibré
2026-05-06 16:57:11,66.44,265.65,11.86,100.00,Équilibré
2026-05-06 16:57:12,66.25,259.06,11.42,100.00,Équilibré
2026-05-06 16:57:13,66.12,258.31,11.02,100.00,Équilibré
2026-05-06 16:57:14,72.42,254.09,12.78,100.00,Équilibré
2026-05-06 16:57:15,55.56,252.12,12.35,95.00,Équilibré
2026-05-06 16:57:16,57.80,253.37,11.96,95.00,Équilibré
2026-05-06 16:57:17,57.89,249.01,11.58,95.00,Équilibré
2026-05-06 16:57:18,58.05,245.19,11.24,95.00,Équilibré
2026-05-06 16:57:19,58.15,249.22,10.90,95.00,Équilibré
2026-05-06 16:57:20,58.28,248.83,12.36,95.00,Équilibré
2026-05-06 16:57:21,58.37,248.56,12.02,95.00,Équilibré
2026-05-06 16:57:25,60.08,223.98,15.45,100.00,Équilibré
2026-05-06 16:57:25,70.32,233.05,15.44,100.00,Équilibré
2026-05-06 16:57:25,70.33,234.35,15.44,100.00,Équilibré
2026-05-06 16:57:25,70.31,233.31,15.43,100.00,Équilibré
2026-05-06 16:57:25,70.31,233.75,15.43,100.00,Équilibré
2026-05-06 16:57:25,70.31,234.77,15.43,100.00,Équilibré
2026-05-06 16:57:25,70.31,234.77,15.43,100.00,Équilibré
2026-05-06 16:57:25,60.07,234.54,15.45,100.00,Équilibré
2026-05-06 16:57:25,60.02,236.55,15.43,100.00,Équilibré
2026-05-06 16:57:25,70.31,237.54,15.43,100.00,Équilibré
2026-05-06 16:57:26,70.30,238.28,15.43,100.00,Équilibré
2026-05-06 16:57:26,70.36,241.50,15.44,100.00,Équilibré
2026-05-06 16:57:26,70.31,240.89,15.43,100.00,Équilibré
2026-05-06 16:57:26,70.30,238.60,12.00,100.00,Équilibré
2026-05-06 16:57:26,70.30,238.64,12.00,100.00,Équilibré
2026-05-06 16:57:26,70.30,246.19,12.00,100.00,Équilibré
2026-05-06 16:57:26,70.31,247.73,12.00,100.00,Équilibré
2026-05-06 16:57:26,70.31,246.79,12.00,100.00,Équilibré
2026-05-06 16:57:26,70.31,247.77,12.00,100.00,Équilibré
2026-05-06 16:57:26,70.31,245.06,12.00,100.00,Équilibré
2026-05-06 16:57:26,70.30,245.55,12.00,100.00,Équilibré
2026-05-06 16:57:26,70.30,245.56,12.00,100.00,Équilibré
2026-05-06 16:57:26,70.30,244.59,12.00,100.00,Équilibré
2026-05-06 16:57:26,70.31,244.26,12.00,100.00,Équilibré
2026-05-06 16:57:27,70.30,244.55,12.00,100.00,Équilibré
2026-05-06 16:57:27,70.36,244.30,12.01,100.00,Équilibré
2026-05-06 16:57:27,70.31,244.35,12.00,100.00,Équilibré
2026-05-06 16:57:27,70.31,244.36,12.00,100.00,Équilibré
2026-05-06 16:57:27,70.30,244.02,12.00,100.00,Équilibré
2026-05-06 16:57:27,70.35,245.49,12.01,100.00,Équilibré
2026-05-06 16:57:27,70.31,245.64,12.00,100.00,Équilibré
2026-05-06 16:57:27,70.31,244.36,12.00,100.00,Équilibré
2026-05-06 16:57:27,70.31,244.56,12.00,100.00,Équilibré
2026-05-06 16:57:27,70.30,244.58,12.00,100.00,Équilibré
2026-05-06 16:57:27,70.31,248.45,12.00,100.00,Équilibré
2026-05-06 16:57:27,70.44,247.98,12.03,100.00,Équilibré
2026-05-06 16:57:27,70.36,248.82,12.01,100.00,Équilibré
2026-05-06 16:57:28,70.37,245.41,12.02,100.00,Équilibré
2026-05-06 16:57:28,70.36,244.04,12.01,100.00,Équilibré
2026-05-06 16:57:28,70.36,244.02,12.01,100.00,Équilibré
2026-05-06 16:57:28,70.37,244.10,12.01,100.00,Équilibré
2026-05-06 16:57:28,70.36,243.33,12.01,100.00,Équilibré
2026-05-06 16:57:28,70.30,243.56,12.00,100.00,Équilibré
2026-05-06 16:57:28,70.32,243.38,12.01,100.00,Équilibré
2026-05-06 16:57:28,70.31,245.02,12.00,100.00,Équilibré
2026-05-06 16:57:28,70.30,245.04,12.00,100.00,Équilibré
2026-05-06 16:57:28,70.30,242.10,12.00,100.00,Équilibré
2026-05-06 16:57:28,70.30,244.70,12.00,100.00,Équilibré
2026-05-06 16:57:28,70.36,243.65,12.01,100.00,Équilibré
2026-05-06 16:57:28,70.36,242.77,12.01,100.00,Équilibré
2026-05-06 16:57:28,70.37,245.24,12.01,100.00,Équilibré
2026-05-06 16:57:28,70.36,242.78,12.01,100.00,Équilibré
2026-05-06 16:57:28,70.37,242.77,12.01,100.00,Équilibré
2026-05-06 16:57:28,70.37,242.76,12.01,100.00,Équilibré
2026-05-06 16:57:28,70.30,241.47,12.00,100.00,Équilibré
2026-05-06 16:57:28,70.30,239.59,12.00,100.00,Équilibré
2026-05-06 16:57:28,70.31,240.65,12.00,100.00,Équilibré
2026-05-06 16:57:28,70.30,242.35,12.00,100.00,Équilibré
2026-05-06 16:57:28,70.36,239.37,12.01,100.00,Équilibré
2026-05-06 16:57:28,70.36,240.60,12.01,100.00,Équilibré
2026-05-06 16:57:28,70.36,241.08,12.01,100.00,Équilibré
2026-05-06 16:57:28,70.37,244.07,15.45,100.00,Équilibré
2026-05-06 16:57:28,70.37,242.30,15.45,100.00,Équilibré
2026-05-06 16:57:28,70.37,242.29,15.45,100.00,Équilibré
2026-05-06 16:57:28,70.37,242.31,15.45,100.00,Équilibré
2026-05-06 16:57:28,70.30,242.54,15.43,100.00,Équilibré
2026-05-06 16:57:28,70.30,242.53,15.43,100.00,Équilibré
2026-05-06 16:57:29,70.30,241.22,15.43,100.00,Équilibré
2026-05-06 16:57:29,70.35,239.91,15.44,100.00,Équilibré
2026-05-06 16:57:29,70.36,239.67,15.45,100.00,Équilibré
2026-05-06 16:57:29,70.37,239.64,15.45,100.00,Équilibré
2026-05-06 16:57:29,70.37,240.61,15.45,100.00,Équilibré
2026-05-06 16:57:29,70.35,241.46,15.44,100.00,Équilibré
2026-05-06 16:57:29,70.37,237.86,15.45,100.00,Équilibré
2026-05-06 16:57:29,70.37,237.86,15.45,100.00,Équilibré
2026-05-06 16:57:29,70.35,238.44,15.44,100.00,Équilibré
2026-05-06 16:57:29,70.30,239.59,15.43,100.00,Équilibré
2026-05-06 16:57:29,70.30,238.09,15.43,100.00,Équilibré
2026-05-06 16:57:29,70.30,240.25,15.43,100.00,Équilibré
2026-05-06 16:57:29,70.39,239.94,15.45,100.00,Équilibré
2026-05-06 16:57:29,70.37,239.65,15.45,100.00,Équilibré
2026-05-06 16:57:29,70.36,238.20,15.45,100.00,Équilibré
2026-05-06 16:57:29,70.36,238.17,15.45,100.00,Équilibré
2026-05-06 16:57:29,70.37,239.59,15.45,100.00,Équilibré
2026-05-06 16:57:29,70.37,239.60,15.45,100.00,Équilibré
2026-05-06 16:57:29,70.36,239.92,15.45,100.00,Équilibré
2026-05-06 16:57:29,70.37,238.61,15.45,100.00,Équilibré
2026-05-06 16:57:29,70.36,239.08,15.45,100.00,Équilibré
2026-05-06 16:57:29,70.30,239.58,15.43,100.00,Équilibré
2026-05-06 16:57:29,70.30,239.28,15.43,100.00,Équilibré
2026-05-06 16:57:29,70.30,239.49,15.43,100.00,Équilibré
2026-05-06 16:57:29,70.36,239.55,15.45,100.00,Équilibré
2026-05-06 16:57:29,70.36,239.28,15.45,100.00,Équilibré
2026-05-06 16:57:29,70.37,239.54,15.45,100.00,Équilibré
2026-05-06 16:57:29,70.36,239.28,15.45,100.00,Équilibré
2026-05-06 16:57:29,70.37,240.33,15.45,100.00,Équilibré
2026-05-06 16:57:30,70.36,241.09,15.45,100.00,Équilibré
2026-05-06 16:57:30,70.37,239.34,15.45,100.00,Équilibré
2026-05-06 16:57:30,70.37,239.26,15.45,100.00,Équilibré
2026-05-06 16:57:30,70.37,240.28,15.45,100.00,Équilibré
2026-05-06 16:57:30,70.30,238.28,15.43,100.00,Équilibré
2026-05-06 16:57:30,70.36,238.76,15.44,100.00,Équilibré
2026-05-06 16:57:30,70.37,239.92,15.45,100.00,Équilibré
2026-05-06 16:57:30,70.37,240.12,15.45,100.00,Équilibré
2026-05-06 16:57:30,70.38,239.03,15.45,100.00,Équilibré
2026-05-06 16:57:30,70.37,239.61,15.45,100.00,Équilibré
2026-05-06 16:57:30,70.37,239.76,15.45,100.00,Équilibré
2026-05-06 16:57:30,70.37,239.91,15.45,100.00,Équilibré
2026-05-06 16:57:30,70.37,251.07,15.45,100.00,Équilibré
2026-05-06 16:57:30,70.37,243.27,18.88,100.00,Équilibré
2026-05-06 16:57:30,70.37,240.32,12.01,100.00,Équilibré
2026-05-06 16:57:30,70.36,241.06,15.44,100.00,Équilibré
2026-05-06 16:57:30,70.37,241.30,15.45,100.00,Équilibré
2026-05-06 16:57:30,70.37,239.80,15.45,100.00,Équilibré
2026-05-06 16:57:30,70.36,239.52,15.45,100.00,Équilibré
2026-05-06 16:57:30,70.36,236.69,12.01,100.00,Équilibré
2026-05-06 16:57:30,70.37,235.99,12.01,100.00,Équilibré
2026-05-06 16:57:30,70.37,235.99,12.01,100.00,Équilibré
2026-05-06 16:57:30,70.37,235.96,12.01,100.00,Équilibré
2026-05-06 16:57:30,70.37,239.41,12.01,100.00,Équilibré
2026-05-06 16:57:30,70.37,227.86,12.01,100.00,Équilibré
2026-05-06 16:57:30,70.37,230.09,12.01,100.00,Équilibré
2026-05-06 16:57:30,70.30,229.11,12.00,100.00,Équilibré
2026-05-06 16:57:31,70.36,242.42,18.88,100.00,Équilibré
2026-05-06 16:57:31,70.36,240.94,18.88,100.00,Équilibré
2026-05-06 16:57:31,70.37,240.83,18.88,100.00,Équilibré
2026-05-06 16:57:31,70.37,240.82,18.88,100.00,Équilibré
2026-05-06 16:57:31,70.37,239.41,18.88,100.00,Équilibré
2026-05-06 16:57:31,70.36,239.43,18.88,100.00,Équilibré
2026-05-06 16:57:31,70.37,236.56,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.37,236.62,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.37,230.15,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.37,228.08,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.40,227.85,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.36,229.03,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.36,229.03,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.37,229.05,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.37,226.94,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.37,226.94,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.36,227.05,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.36,223.21,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.36,227.84,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.37,227.71,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.37,228.05,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.36,235.50,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.36,232.03,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.36,227.40,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.37,225.90,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.36,225.76,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.37,225.97,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.37,226.89,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.36,227.41,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.37,227.68,15.45,100.00,Équilibré
2026-05-06 16:57:31,70.37,228.02,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.36,227.42,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.37,226.87,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.36,226.31,15.44,100.00,Équilibré
2026-05-06 16:57:32,70.37,226.28,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.37,224.91,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.37,224.87,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.37,226.53,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.37,225.55,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.36,225.40,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.37,225.59,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.36,225.61,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.36,224.96,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.37,226.51,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.40,226.57,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.36,226.70,15.44,100.00,Équilibré
2026-05-06 16:57:32,70.37,226.67,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.36,226.54,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.36,227.70,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.38,227.65,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.36,226.49,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.39,227.54,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.37,228.54,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.37,227.62,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.36,227.63,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.41,227.20,15.46,100.00,Équilibré
2026-05-06 16:57:32,70.38,228.72,18.88,100.00,Équilibré
2026-05-06 16:57:32,70.37,228.75,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.36,228.88,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.37,228.99,15.45,100.00,Équilibré
2026-05-06 16:57:32,70.37,228.86,15.45,100.00,Équilibré
2026-05-06 16:57:33,70.38,231.72,15.45,100.00,Équilibré
2026-05-06 16:57:33,70.37,231.77,15.45,100.00,Équilibré
2026-05-06 16:57:33,70.36,231.79,15.44,100.00,Équilibré
2026-05-06 16:57:33,70.38,234.56,15.45,100.00,Équilibré
2026-05-06 16:57:33,70.37,234.61,15.45,100.00,Équilibré
2026-05-06 16:57:33,70.37,234.58,15.45,100.00,Équilibré
2026-05-06 16:57:33,70.37,232.54,15.45,100.00,Équilibré
2026-05-06 16:57:33,70.37,233.80,15.45,100.00,Équilibré
2026-05-06 16:57:33,70.37,233.64,15.45,100.00,Équilibré
2026-05-06 16:57:33,70.37,234.59,15.45,100.00,Équilibré
2026-05-06 16:57:33,70.37,229.92,15.45,100.00,Équilibré
2026-05-06 16:57:33,70.36,233.63,15.45,100.00,Équilibré
2026-05-06 16:57:33,70.37,233.65,15.45,100.00,Équilibré
2026-05-06 16:57:33,70.37,235.37,15.45,100.00,Équilibré
2026-05-06 16:57:33,70.37,235.79,15.45,100.00,Équilibré
2026-05-06 16:57:33,70.37,222.99,15.45,100.00,Équilibré
2026-05-06 16:57:33,70.37,223.01,18.88,100.00,Équilibré
2026-05-06 16:57:33,70.37,230.80,18.88,100.00,Équilibré
2026-05-06 16:57:33,70.37,231.51,18.88,100.00,Équilibré
2026-05-06 16:57:33,70.37,226.05,12.01,100.00,Équilibré
2026-05-06 16:57:33,70.37,233.52,12.01,100.00,Équilibré
2026-05-06 16:57:33,70.37,233.53,12.01,100.00,Équilibré
2026-05-06 16:57:33,70.38,231.46,12.02,100.00,Équilibré
2026-05-06 16:57:33,70.38,232.46,12.02,100.00,Équilibré
2026-05-06 16:57:33,70.36,225.14,12.01,100.00,Équilibré
2026-05-06 16:57:33,70.37,225.14,12.01,100.00,Équilibré
2026-05-06 16:57:33,70.37,224.35,12.01,100.00,Équilibré
2026-05-06 16:57:33,70.38,225.41,12.02,100.00,Équilibré
2026-05-06 16:57:33,70.41,224.23,15.45,100.00,Équilibré
2026-05-06 16:57:33,70.36,224.36,18.88,100.00,Équilibré
2026-05-06 16:57:34,70.36,224.36,15.45,100.00,Équilibré
2026-05-06 16:57:34,70.37,226.79,15.45,100.00,Équilibré
2026-05-06 16:57:34,70.37,227.36,15.45,100.00,Équilibré
2026-05-06 16:57:34,70.38,227.41,15.45,100.00,Équilibré
2026-05-06 16:57:34,70.36,227.44,18.88,100.00,Équilibré
2026-05-06 16:57:34,70.36,228.15,18.88,100.00,Équilibré
2026-05-06 16:57:34,70.38,227.95,18.88,100.00,Équilibré
2026-05-06 16:57:34,70.37,233.03,18.88,100.00,Équilibré
2026-05-06 16:57:34,70.38,228.59,18.88,100.00,Équilibré
2026-05-06 16:57:34,70.41,230.21,18.89,100.00,Équilibré
2026-05-06 16:57:34,70.37,228.62,18.88,100.00,Équilibré
2026-05-06 16:57:34,70.37,232.20,18.88,100.00,Équilibré
2026-05-06 16:57:34,70.37,230.34,18.88,100.00,Équilibré
2026-05-06 16:57:34,70.34,231.60,18.87,100.00,Équilibré
2026-05-06 16:57:34,70.36,232.23,18.88,100.00,Équilibré
2026-05-06 16:57:34,70.37,232.20,18.88,100.00,Équilibré
2026-05-06 16:57:34,70.37,232.18,18.88,100.00,Équilibré
2026-05-06 16:57:34,70.37,232.19,18.88,100.00,Équilibré
2026-05-06 16:57:34,70.37,232.19,15.45,100.00,Équilibré
2026-05-06 16:57:34,70.36,229.31,15.45,100.00,Équilibré
2026-05-06 16:57:34,70.37,229.29,15.45,100.00,Équilibré
2026-05-06 16:57:34,70.35,238.78,15.44,100.00,Équilibré
2026-05-06 16:57:34,70.36,240.19,15.45,100.00,Équilibré
2026-05-06 16:57:34,70.37,230.31,15.45,100.00,Équilibré
2026-05-06 16:57:34,70.37,242.87,15.45,100.00,Équilibré
2026-05-06 16:57:34,70.37,243.96,15.45,100.00,Équilibré
2026-05-06 16:57:34,70.37,234.34,18.88,100.00,Équilibré
2026-05-06 16:57:34,70.37,232.19,18.88,100.00,Équilibré
2026-05-06 16:57:34,70.37,232.63,18.88,100.00,Équilibré
2026-05-06 16:57:34,70.37,232.65,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.36,235.06,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.37,229.34,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.37,229.33,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.37,228.00,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.36,228.02,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.36,228.03,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.36,227.14,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.36,227.15,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.36,222.49,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.36,222.48,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.37,228.96,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.37,222.46,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.37,228.02,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.40,227.02,18.89,100.00,Équilibré
2026-05-06 16:57:35,70.31,230.15,18.86,100.00,Équilibré
2026-05-06 16:57:35,70.40,228.84,18.89,100.00,Équilibré
2026-05-06 16:57:35,70.40,229.84,18.89,100.00,Équilibré
2026-05-06 16:57:35,70.40,229.84,18.89,100.00,Équilibré
2026-05-06 16:57:35,70.37,227.39,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.36,229.97,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.37,229.94,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.37,227.54,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.37,227.53,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.37,229.00,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.40,228.89,18.89,100.00,Équilibré
2026-05-06 16:57:35,70.31,227.72,18.86,100.00,Équilibré
2026-05-06 16:57:35,70.30,228.47,18.86,100.00,Équilibré
2026-05-06 16:57:35,70.37,228.45,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.36,226.19,18.88,100.00,Équilibré
2026-05-06 16:57:35,70.37,227.10,15.45,100.00,Équilibré
2026-05-06 16:57:36,70.36,227.11,15.45,100.00,Équilibré
2026-05-06 16:57:36,70.37,230.94,15.45,100.00,Équilibré
2026-05-06 16:57:36,70.37,229.57,15.45,100.00,Équilibré
2026-05-06 16:57:36,70.37,229.27,15.45,100.00,Équilibré
2026-05-06 16:57:36,56.64,229.04,15.45,95.00,Équilibré
2026-05-06 16:57:36,70.37,227.90,15.45,100.00,Équilibré
2026-05-06 16:57:36,56.64,229.20,15.45,95.00,Équilibré
2026-05-06 16:57:36,56.59,227.96,15.43,95.00,Équilibré
2026-05-06 16:57:36,56.59,229.49,15.43,95.00,Équilibré
2026-05-06 16:57:36,56.64,227.97,18.88,95.00,Équilibré
2026-05-06 16:57:36,56.64,227.81,15.45,95.00,Équilibré
2026-05-06 16:57:36,70.36,229.64,15.45,100.00,Équilibré
2026-05-06 16:57:36,70.37,229.71,15.45,100.00,Équilibré
2026-05-06 16:57:36,70.37,227.32,15.45,100.00,Équilibré
2026-05-06 16:57:36,70.37,227.33,15.45,100.00,Équilibré
2026-05-06 16:57:36,70.37,227.90,15.45,100.00,Équilibré
2026-05-06 16:57:36,70.36,225.98,15.45,100.00,Équilibré
2026-05-06 16:57:36,56.63,226.11,18.88,95.00,Équilibré
2026-05-06 16:57:36,56.59,228.52,18.86,95.00,Équilibré
2026-05-06 16:57:36,56.58,228.53,18.86,95.00,Équilibré
2026-05-06 16:57:36,56.58,228.56,15.43,95.00,Équilibré
2026-05-06 16:57:36,56.64,229.29,15.45,95.00,Équilibré
2026-05-06 16:57:36,56.64,229.29,15.45,95.00,Équilibré
2026-05-06 16:57:36,56.64,229.20,18.88,95.00,Équilibré
2026-05-06 16:57:36,56.64,229.19,15.45,95.00,Équilibré
2026-05-06 16:57:36,56.64,229.18,15.45,95.00,Équilibré
2026-05-06 16:57:36,56.64,229.60,15.45,95.00,Équilibré
2026-05-06 16:57:36,56.64,229.62,15.45,95.00,Équilibré
2026-05-06 16:57:36,56.67,230.90,15.46,95.00,Équilibré
2026-05-06 16:57:37,56.59,230.00,15.43,95.00,Équilibré
2026-05-06 16:57:37,56.58,231.35,15.43,95.00,Équilibré
2026-05-06 16:57:37,56.59,227.62,15.43,95.00,Équilibré
2026-05-06 16:57:37,56.58,229.94,15.43,95.00,Équilibré
2026-05-06 16:57:37,56.63,231.05,15.45,95.00,Équilibré
2026-05-06 16:57:37,56.64,231.04,15.45,95.00,Équilibré
2026-05-06 16:57:37,56.64,230.21,15.45,95.00,Équilibré
2026-05-06 16:57:37,56.64,230.62,15.45,95.00,Équilibré
2026-05-06 16:57:37,56.63,230.63,15.45,95.00,Équilibré
2026-05-06 16:57:37,56.63,230.60,15.45,95.00,Équilibré
2026-05-06 16:57:37,56.66,230.98,15.45,95.00,Équilibré
2026-05-06 16:57:37,56.58,232.21,15.43,95.00,Équilibré
2026-05-06 16:57:37,56.59,232.20,15.43,95.00,Équilibré
2026-05-06 16:57:37,56.58,232.21,15.43,95.00,Équilibré
2026-05-06 16:57:37,56.59,231.69,15.43,95.00,Équilibré
2026-05-06 16:57:37,56.58,231.25,15.43,95.00,Équilibré
2026-05-06 16:57:37,56.63,231.49,15.45,95.00,Équilibré
2026-05-06 16:57:37,56.64,231.48,15.45,95.00,Équilibré
2026-05-06 16:57:37,56.63,233.19,15.45,95.00,Équilibré
2026-05-06 16:57:37,56.64,228.29,15.45,95.00,Équilibré
2026-05-06 16:57:37,70.36,231.85,18.88,100.00,Équilibré
2026-05-06 16:57:37,70.37,239.77,18.88,100.00,Équilibré
2026-05-06 16:57:37,70.36,234.02,18.88,100.00,Équilibré
2026-05-06 16:57:37,70.30,233.40,18.86,100.00,Équilibré
2026-05-06 16:57:37,56.59,234.85,15.43,95.00,Équilibré
2026-05-06 16:57:37,56.59,230.34,15.43,95.00,Équilibré
2026-05-06 16:57:37,56.58,230.65,15.43,95.00,Équilibré
2026-05-06 16:57:37,56.59,226.75,15.43,95.00,Équilibré
2026-05-06 16:57:37,56.64,229.56,15.45,95.00,Équilibré
2026-05-06 16:57:37,56.64,230.06,15.45,95.00,Équilibré
2026-05-06 16:57:37,56.64,229.60,15.45,95.00,Équilibré
2026-05-06 16:57:38,56.64,229.63,15.45,95.00,Équilibré
2026-05-06 16:57:38,56.64,225.17,15.45,95.00,Équilibré
2026-05-06 16:57:38,56.63,231.98,15.45,95.00,Équilibré
2026-05-06 16:57:38,56.63,231.90,15.45,95.00,Équilibré
2026-05-06 16:57:38,56.59,233.52,18.86,95.00,Équilibré
2026-05-06 16:57:38,56.60,233.44,15.44,95.00,Équilibré
2026-05-06 16:57:38,56.58,227.19,15.43,95.00,Équilibré
2026-05-06 16:57:38,56.59,231.96,15.43,95.00,Équilibré
2026-05-06 16:57:38,56.60,231.65,15.44,95.00,Équilibré
2026-05-06 16:57:38,56.64,230.28,15.45,95.00,Équilibré
2026-05-06 16:57:38,56.64,233.30,15.45,95.00,Équilibré
2026-05-06 16:57:38,56.64,233.73,18.88,95.00,Équilibré
2026-05-06 16:57:38,56.64,233.74,18.88,95.00,Équilibré
2026-05-06 16:57:38,56.66,232.43,18.89,95.00,Équilibré
2026-05-06 16:57:38,56.59,229.64,18.86,95.00,Équilibré
2026-05-06 16:57:38,56.63,235.69,18.88,95.00,Équilibré
2026-05-06 16:57:38,56.58,238.57,18.86,95.00,Équilibré
2026-05-06 16:57:38,56.59,236.80,18.86,95.00,Équilibré
2026-05-06 16:57:38,56.58,229.82,15.43,95.00,Équilibré
2026-05-06 16:57:38,56.59,231.13,15.43,95.00,Équilibré
2026-05-06 16:57:38,56.59,230.46,15.43,95.00,Équilibré
2026-05-06 16:57:38,56.63,230.29,15.45,95.00,Équilibré
2026-05-06 16:57:38,56.63,226.26,15.45,95.00,Équilibré
2026-05-06 16:57:38,56.64,226.00,15.45,95.00,Équilibré
2026-05-06 16:57:38,56.66,226.39,15.45,95.00,Équilibré
2026-05-06 16:57:38,56.63,230.54,15.45,95.00,Équilibré
2026-05-06 16:57:38,56.63,230.57,15.45,95.00,Équilibré
2026-05-06 16:57:38,56.64,226.72,15.45,95.00,Équilibré
2026-05-06 16:57:38,56.58,227.88,15.43,95.00,Équilibré
2026-05-06 16:57:38,56.58,231.10,15.43,95.00,Équilibré
2026-05-06 16:57:39,56.59,231.08,15.43,95.00,Équilibré
2026-05-06 16:57:39,56.58,227.86,15.43,95.00,Équilibré
2026-05-06 16:57:39,56.58,228.87,15.43,95.00,Équilibré
2026-05-06 16:57:39,56.64,227.92,15.45,95.00,Équilibré
